type,created,latitude,longitude,no_sighted,data_source_id,data_source_comments,m,day,year,month,date,date_ymd,time,J,K,L,sum_jkl,srkw_generic,srkw_type,srkw,biggs,sum_srkw_biggs,south,southeast,southwest,north,northeast,northwest,east,west,dir_sum
Southern Resident Orca,2024-02-03 17:15:00,47.6651,-122.46233,1.0,184221.0,"[Orca Network] presume Jpod, spread out, northbound (Rachel Haight, Fusako Nozaka)",2,3,2024,Feb,Feb-3,2024-2-3,17:15:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 17:30:00,47.67412,-122.45031,25.0,184223.0,"[Orca Network] Jpod, northbound, spread out mid channel to east of (Sue Surowiec Larkin)",2,3,2024,Feb,Feb-3,2024-2-3,17:30:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 17:47:00,47.69538,-122.45718,25.0,184224.0,"[Orca Network] Jpod, spread out in singles and small groups, northbound (Sue Surowiec Larkin)",2,3,2024,Feb,Feb-3,2024-2-3,17:47:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 18:16:00,47.7134,-122.44619,25.0,184226.0,"[Orca Network] Jpod, spread out in small groups, northbound (Robyn Riley, Alisa Lemire Brooks)",2,3,2024,Feb,Feb-3,2024-2-3,18:16:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 18:30:00,47.74158,-122.44001,25.0,184227.0,"[Orca Network] Jpod, spread out in groups, all steady northbound (Alisa Lemire Brooks)",2,3,2024,Feb,Feb-3,2024-2-3,18:30:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 18:48:00,47.77573,-122.44276,25.0,184229.0,"[Orca Network] Jpod, loose groups, northbound (Brooke Thompson)",2,3,2024,Feb,Feb-3,2024-2-3,18:48:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 19:00:00,47.78173,-122.43658,25.0,184232.0,"[Orca Network] Jpod, spread out in singles and small groups, northbound (Alisa Lemire Brooks)",2,3,2024,Feb,Feb-3,2024-2-3,19:00:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 19:18:00,47.7905,-122.43452,25.0,184234.0,"[Orca Network] Jpod, northbound, spread out (Candace Gavin)",2,3,2024,Feb,Feb-3,2024-2-3,19:18:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 19:35:00,47.80203,-122.43455,25.0,184236.0,[Orca Network] J pod northbound spread out (Heidi Winters),2,3,2024,Feb,Feb-3,2024-2-3,19:35:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 19:58:00,47.82117,-122.44897,25.0,184237.0,[Orca Network] J pod northbound spread out (Robyn Riley),2,3,2024,Feb,Feb-3,2024-2-3,19:58:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 20:15:00,47.82601,-122.43764,25.0,184240.0,"[Orca Network] J pod northbound spread out, some porpoising (Alisa Lemire Brooks)",2,3,2024,Feb,Feb-3,2024-2-3,20:15:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 20:36:00,47.85046,-122.44265,25.0,184243.0,"[Orca Network] J pod northbound spread out, long downtimes (Jenny Klis)",2,3,2024,Feb,Feb-3,2024-2-3,20:36:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 21:05:00,47.8629,-122.43098,25.0,184245.0,[Orca Network] J pod northbound spread out from midchannel to east side (Sara Frey),2,3,2024,Feb,Feb-3,2024-2-3,21:05:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 21:20:00,47.88754,-122.44746,25.0,184247.0,[Orca Network] J pod trending northbound slowly (Sara Frey),2,3,2024,Feb,Feb-3,2024-2-3,21:20:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 21:34:00,47.88409,-122.47046,25.0,184248.0,[Orca Network] At least some of J pod flipped southbound (Stephanie Raymond),2,3,2024,Feb,Feb-3,2024-2-3,21:34:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2024-02-03 21:48:00,47.89065,-122.47321,25.0,184249.0,[Orca Network] J pod flipped northbound again (Stephanie Raymond),2,3,2024,Feb,Feb-3,2024-2-3,21:48:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 22:09:00,47.8743,-122.43132,25.0,184250.0,[Orca Network] J pod milling (Mike Maddox),2,3,2024,Feb,Feb-3,2024-2-3,22:09:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-03 22:49:00,47.90147,-122.46977,25.0,184251.0,[Orca Network] J pod  northbound spread out (Kelly Kauffman Wisniewski),2,3,2024,Feb,Feb-3,2024-2-3,22:49:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 23:04:00,47.91366,-122.47973,25.0,184252.0,"[Orca Network] J pod northbound spread out (Rachel Haight, Monika Wieland Shields, Kelly Kauffman Wisniewski)",2,3,2024,Feb,Feb-3,2024-2-3,23:04:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 23:24:00,47.92586,-122.489,25.0,184253.0,[Orca Network] J pod northbound (Ashley S Whitman),2,3,2024,Feb,Feb-3,2024-2-3,23:24:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-03 23:43:00,47.93713,-122.49346,25.0,184254.0,[Orca Network] J pod northbound (Ashley S Whitman),2,3,2024,Feb,Feb-3,2024-2-3,23:43:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-04 00:05:00,47.92666,-122.49651,25.0,184257.0,[Orca Network] J pod milling with lots of surface activity (Kristin Mackenzie),2,4,2024,Feb,Feb-4,2024-2-4,00:05:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-04 00:29:00,47.92252,-122.4905,25.0,184258.0,"[Orca Network] J pod southbound grouped up 
(Rose Caitlin) ",2,4,2024,Feb,Feb-4,2024-2-4,00:29:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2024-02-04 01:05:00,47.89859,-122.47745,25.0,184259.0,"[Orca Network] J pod southbound (Rachel Haight)
",2,4,2024,Feb,Feb-4,2024-2-4,01:05:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2024-02-04 01:23:00,47.8949,-122.47745,25.0,184260.0,[Orca Network] J pod slowly southbound with long downtimes (Rachel Haight),2,4,2024,Feb,Feb-4,2024-2-4,01:23:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2024-02-04 20:49:00,47.66996,-122.47232,5.0,184273.0,[Orca Network] Likely J pod northbound with lots of breaches and surface activity (Fusako Nozaka),2,4,2024,Feb,Feb-4,2024-2-4,20:49:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-04 21:00:00,47.67993,-122.46172,25.0,184274.0,"[Orca Network] Likely J pod. Lots of whales spread between Shilshole and BI, breaching and frolicking mid channel (Sue Surowiec Larkin)",2,4,2024,Feb,Feb-4,2024-2-4,21:00:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-04 21:21:00,47.68698,-122.45502,25.0,184275.0,"[Orca Network] Likely J pod trending north, spread out with lots of surface activity (Sue Surowiec Larkin, Katie Jackson McNeil, Jacob Scobey)",2,4,2024,Feb,Feb-4,2024-2-4,21:21:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-04 21:42:00,47.71702,-122.43854,25.0,184276.0,"[Orca Network] Likely J pod northbound with lots of surface activity (Kimberly Sylvester, Monika Wieland Shields)",2,4,2024,Feb,Feb-4,2024-2-4,21:42:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-04 21:55:00,47.73792,-122.44318,25.0,184277.0,[Orca Network] Likely J pod northbound with lots of surface activity (Monika Wieland Shields),2,4,2024,Feb,Feb-4,2024-2-4,21:55:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-04 22:24:00,47.76389,-122.43082,25.0,184279.0,[Orca Network] Likely J pod northbound with lots of surface activity (Robyn Riley),2,4,2024,Feb,Feb-4,2024-2-4,22:24:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-04 22:41:00,47.76908,-122.43734,25.0,184280.0,[Orca Network] Likely J pod northbound spread out (Monika Wieland Shields),2,4,2024,Feb,Feb-4,2024-2-4,22:41:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-04 23:00:00,47.77375,-122.43854,25.0,184281.0,[Orca Network] Likely J pod northbound (Robyn Riley),2,4,2024,Feb,Feb-4,2024-2-4,23:00:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-04 23:22:00,47.78287,-122.43082,25.0,184282.0,[Orca Network] Likely J pod northbound (Robyn Riley),2,4,2024,Feb,Feb-4,2024-2-4,23:22:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-04 23:43:00,47.79705,-122.43013,25.0,184283.0,[Orca Network] Likely J pod northbound (Michelle Goll),2,4,2024,Feb,Feb-4,2024-2-4,23:43:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-05 00:03:00,47.81147,-122.44198,25.0,184284.0,"[Orca Network] Likely J pod northbound, ferries slowed (Linda Raines Tyner)",2,5,2024,Feb,Feb-5,2024-2-5,00:03:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-05 00:30:00,47.81965,-122.45811,25.0,184285.0,[Orca Network] Likely J pod northbound grouped up (Sara Frey),2,5,2024,Feb,Feb-5,2024-2-5,00:30:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-05 01:00:00,47.85203,-122.43014,25.0,184286.0,"[Orca Network] J pod milling, trending north with lots of surface activity (Jess Beck, Sara Frey)",2,5,2024,Feb,Feb-5,2024-2-5,01:00:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-05 17:10:00,47.76565,-122.45237,25.0,184290.0,[Orca Network] presumably Jpod northbound (Sara Frey),2,5,2024,Feb,Feb-5,2024-2-5,17:10:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-05 18:18:00,47.7968,-122.45065,25.0,184292.0,"[Orca Network] presumably Jpod, spread out, surface active, previously northbound(Sara Frey)",2,5,2024,Feb,Feb-5,2024-2-5,18:18:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-05 18:35:00,47.80579,-122.44928,25.0,184293.0,"[Orca Network] presumably Jpod, spread out with surface activity, steady northbound travel (Sara Frey)",2,5,2024,Feb,Feb-5,2024-2-5,18:35:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-05 19:00:00,47.86202,-122.45408,25.0,184294.0,"[Orca Network] presumably Jpod, surface active, spread out, slowly northbound toward Point No Point (Sara Frey)",2,5,2024,Feb,Feb-5,2024-2-5,19:00:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-05 20:05:00,47.91636,-122.49322,25.0,184299.0,"[Orca Network] presumably Jpod, northbound (David Michael)",2,5,2024,Feb,Feb-5,2024-2-5,20:05:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-05 20:44:00,47.94437,-122.52381,25.0,184302.0,"[Orca Network] presume Jpod, surface active, multidirectional, foraging(Rachel Haight, Howard Garett)",2,5,2024,Feb,Feb-5,2024-2-5,20:44:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-05 21:56:00,47.94378,-122.57558,25.0,184305.0,"[Orca Network] J pod. Still south of Foulweather, west of mid channel. Appear to be grouping up. Still Northbound (Cindi Crowder Rausch) ",2,5,2024,Feb,Feb-5,2024-2-5,21:56:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-05 22:25:00,48.00255,-122.62165,1.0,184310.0,"[Orca Network] J pod now spread again, continuing northbound travels. (Cindi Crowder Rausch) ",2,5,2024,Feb,Feb-5,2024-2-5,22:25:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-05 22:40:00,48.037,-122.62783,25.0,184313.0,"[Orca Network] J pod all have passed by Bush Point now, spread in groups, east of mid channel. All Northbound (Rachel Haight) 
",2,5,2024,Feb,Feb-5,2024-2-5,22:40:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-05 23:05:00,48.05892,-122.62826,25.0,184316.0,[Orca Network] J pod approaching Lagoon Point Whidbey side of midchannel northbound (Rachel Haight) ,2,5,2024,Feb,Feb-5,2024-2-5,23:05:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-05 23:05:00,48.05892,-122.62826,25.0,184316.0,,2,5,2024,Feb,Feb-5,2024-2-5,23:05:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-05 23:28:00,48.08622,-122.6286,25.0,184317.0,,2,5,2024,Feb,Feb-5,2024-2-5,23:28:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-05 23:28:00,48.08622,-122.6286,25.0,184317.0,"[Orca Network] J pod. At least one group including a male,  have passed Lagoon Point and angled more toward Admiralty Bay. Long down time so unsure where they went from there. (Paula Ratcliff) ",2,5,2024,Feb,Feb-5,2024-2-5,23:28:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-06 00:09:00,48.13721,-122.69275,25.0,184319.0,[Orca network] J pod Northbound in groups spread Whidbey to mid channel at about ferry traffic lanes. (Rachel Haight) ,2,6,2024,Feb,Feb-6,2024-2-6,00:09:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-06 00:09:00,48.13721,-122.69275,25.0,184319.0,,2,6,2024,Feb,Feb-6,2024-2-6,00:09:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-06 00:15:00,48.1592,-122.71267,25.0,184321.0,"[Orca Network] J pod. At least group of 15 here, others spread. Continue NW bound travels. (Jill Hein) ",2,6,2024,Feb,Feb-6,2024-2-6,00:15:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
Southern Resident Orca,2024-02-06 00:15:00,48.1592,-122.71267,25.0,184321.0,,2,6,2024,Feb,Feb-6,2024-2-6,00:15:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-06 00:54:00,48.18805,-122.78305,25.0,184322.0,,2,6,2024,Feb,Feb-6,2024-2-6,00:54:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-06 00:54:00,48.18805,-122.78305,25.0,184322.0,[Orca Network] J pod exiting Admiralty Inlet traveling NW. Quite a few breaches.  (Bethani White) ,2,6,2024,Feb,Feb-6,2024-2-6,00:54:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
Southern Resident Orca,2024-02-12 18:21:00,48.72133,-123.26603,25.0,185116.0,"[Raincoast] SRKW calls, J pod, northbound (Suzie Hall via Orcasound Slack, Monika pod inference, direction from later sightings)",2,12,2024,Feb,Feb-12,2024-2-12,18:21:00,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-12 20:00:00,48.85795,-123.34842,25.0,185114.0,"[SSOS] J pod, northeastbound",2,12,2024,Feb,Feb-12,2024-2-12,20:00:00,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,2
Southern Resident Orca,2024-02-12 20:15:00,48.86043,-123.32611,25.0,185113.0,"[SSOS] J pod, eastbound (Barry Swanson, videographer)",2,12,2024,Feb,Feb-12,2024-2-12,20:15:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1
Southern Resident Orca,2024-02-12 20:40:00,48.87443,-123.30173,25.0,185115.0,"[SSOS] J pod, northeastbound (Rachelle Hayden)",2,12,2024,Feb,Feb-12,2024-2-12,20:40:00,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,2
Southern Resident Orca,2024-02-16 15:50:00,48.59049,-123.0405,25.0,185206.0,"[WSSJI] J pod, resting, then northbound (Dan Shelley)",2,16,2024,Feb,Feb-16,2024-2-16,15:50:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-16 16:20:00,48.61291,-123.06144,25.0,185205.0,"[WSSJI] J pod, resting, then northbound (Monika Wieland Shields)",2,16,2024,Feb,Feb-16,2024-2-16,16:20:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-16 18:40:00,48.69954,-123.09243,25.0,185204.0,"[WSSJI] J pod, northbound (Monika Wieland Shields, ID by CWR)",2,16,2024,Feb,Feb-16,2024-2-16,18:40:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-16 23:15:00,48.54488,-123.24521,25.0,185201.0,"[Orca Network] J pod southbound, visible on Lime Kiln webcam, calls audible on hydrophone (Alisa Lemire Brooks)",2,16,2024,Feb,Feb-16,2024-2-16,23:15:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2024-02-16 23:33:00,48.53215,-123.2095,25.0,185203.0,"[Orca Network] J pod southbound, visible on Lime Kiln webcam, loud echolocation and loud calls on hydrophone (Alisa Lemire Brooks)",2,16,2024,Feb,Feb-16,2024-2-16,23:33:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2024-02-17 00:00:00,48.5002,-123.20658,25.0,185207.0,"[Orca Network] J pod southbound, visible on Lime Kiln webcam and fairly vocal on hydrophone. Breach seen at 15:56 (Melissa Bird)",2,17,2024,Feb,Feb-17,2024-2-17,00:00:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2024-02-17 00:25:00,48.4606,-123.18976,25.0,185208.0,"[Orca Network] J pod southbound, visible on Lime Kiln webcam, calls audible on hydrophone (Alisa Lemire Brooks)",2,17,2024,Feb,Feb-17,2024-2-17,00:25:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2024-02-17 01:00:00,48.45075,-123.18515,25.0,185209.0,"[Orca Network] J pod calls getting louder on Lime Kiln hydrophone, flipped northbound per WSSJI (Serena Tierra)",2,17,2024,Feb,Feb-17,2024-2-17,01:00:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2024-02-17 02:00:00,48.55732,-123.21354,25.0,185210.0,[Orcasound] Continuous J pod calls (Monika Wieland Shields via WSSJI),2,17,2024,Feb,Feb-17,2024-2-17,02:00:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-17 02:21:00,48.57027,-123.20873,25.0,185212.0,"[Orcasound] J pod calls, including many S01s (OrcaHello AI)",2,17,2024,Feb,Feb-17,2024-2-17,02:21:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-17 04:30:00,48.62365,-123.25973,25.0,185238.0,"[Orcasound] last faint calls heard by live listeners, also on South Pender hydrophone until 21:00",2,17,2024,Feb,Feb-17,2024-2-17,04:30:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2024-02-19 22:00:00,48.92382,-123.31765,25.0,187098.0,"[SSoS] J pod, southeastbound (Rachel Hayden)",2,19,2024,Feb,Feb-19,2024-2-19,22:00:00,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1
Southern Resident Orca,2024-02-21 16:15:00,47.46333,-122.41305,25.0,185324.0,[Orca Network] J pod spread wide traveling southbound quick pace (Marla Smith) (ID Marla Smith) ,2,21,2024,Feb,Feb-21,2024-2-21,16:15:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2024-02-21 17:08:00,47.41317,-122.38764,25.0,185328.0,[Orca Network] J pod spread out traveling southbound (Jack Bonfiglio) ,2,21,2024,Feb,Feb-21,2024-2-21,17:08:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2024-02-21 17:40:00,47.38691,-122.36258,25.0,185331.0,[Orca Network] J pod wide spread continuing southbound (Amy Carey) ,2,21,2024,Feb,Feb-21,2024-2-21,17:40:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2024-02-21 18:05:00,47.36421,-122.41,25.0,185334.0,"[Orca Network] J pod, wide spread, leaders off Gold Beach continuing south.  (Burt Miller) ",2,21,2024,Feb,Feb-21,2024-2-21,18:05:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
