type,created,latitude,longitude,no_sighted,data_source_id,data_source_comments,m,day,year,month,date,date_ymd,time,J,K,L,sum_jkl,srkw_generic,srkw_type,srkw,biggs,sum_srkw_biggs,south,southeast,southwest,north,northeast,northwest,east,west,dir_sum
Southern Resident Orca,2025-01-01 21:03:00,47.5102,-122.42751,40.0,214816.0,"[Orca Network] J and K pods flipped, northbound (Marla Smith)",1,1,2025,Jan,Jan-1,2025-1-1,21:03:00,1,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-01 21:25:00,47.51913,-122.44262,40.0,214822.0,"[Orca Network] Probable J and K pods quickly northbound (Audrey Gao, Marla Smith)",1,1,2025,Jan,Jan-1,2025-1-1,21:25:00,1,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-01 21:33:00,47.50805,-122.44502,40.0,214824.0,"[Orca Network] Group of probable J and K pods continuing southbound, others northbound (Catherine Alvarado Soto)",1,1,2025,Jan,Jan-1,2025-1-1,21:33:00,1,1,0,2,0,1,1,0,1,1,0,0,1,0,0,0,0,2
Southern Resident Orca,2025-01-01 21:50:00,47.50214,-122.44382,40.0,214826.0,"[Orca Network] Probable J and K pods southbound (Danny Arauz, Susan Plecko)",1,1,2025,Jan,Jan-1,2025-1-1,21:50:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-01 22:05:00,47.46583,-122.42425,40.0,214828.0,"[Orca Network] Probable J and K pods southbound, calf in this group, surface active (Alisa Lemire Brooks, Audrey Gao, Marla Smith)
",1,1,2025,Jan,Jan-1,2025-1-1,22:05:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-01 22:20:00,47.47064,-122.42511,40.0,214830.0,[Orca Network] Trailing group of (probable) J and K pods southbound (Alisa Lemire Brooks),1,1,2025,Jan,Jan-1,2025-1-1,22:20:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-01 22:39:00,47.44511,-122.42545,40.0,214831.0,"[Orca Network] Probable J and K pods southbound (Candace Gavin, Mark McGough)",1,1,2025,Jan,Jan-1,2025-1-1,22:39:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-01 23:08:00,47.40266,-122.37378,40.0,214835.0,"[Orca Network] Probable J and K pods, leaders here, trailers following in large group (Jill Reeder)",1,1,2025,Jan,Jan-1,2025-1-1,23:08:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-01 23:25:00,47.38744,-122.36674,40.0,214838.0,[Orca Network] Probable J and K pods southbound (Annette Messitt),1,1,2025,Jan,Jan-1,2025-1-1,23:25:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-01 23:28:00,47.37209,-122.39386,40.0,214839.0,"[Orca Network] Probable J and K pods spread in three groups, traveling southwest (Isaac Gibson)",1,1,2025,Jan,Jan-1,2025-1-1,23:28:00,1,1,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,1
Southern Resident Orca,2025-01-01 23:45:00,47.36303,-122.41618,40.0,214840.0,"[Orca Network] Probable J and K pods spread out southbound (Jake Conroy, Linda Emoto, Sandy Hassell)",1,1,2025,Jan,Jan-1,2025-1-1,23:45:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-01 23:54:00,47.34483,-122.42141,40.0,214844.0,"[Orca Network] Probable J and K pods spread out, southbound (Sharon Allsup)",1,1,2025,Jan,Jan-1,2025-1-1,23:54:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 00:02:00,47.33797,-122.43686,40.0,214845.0,"[Orca Network] Probable J and K pods more grouped up, southbound (Sharon Allsup)",1,2,2025,Jan,Jan-2,2025-1-2,00:02:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 00:16:00,47.3282,-122.45626,40.0,214846.0,"[Orca Network] Probable J and K pods traveling southwest, surface active (Sandy Hassell, Mollie Segall, Melissa Bird, Ed Rickert)",1,2,2025,Jan,Jan-2,2025-1-2,00:16:00,1,1,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 17:17:00,47.81742,-122.4531,40.0,214854.0,[Orca Network] southbound towards ferry lanes (Sara Frey),1,2,2025,Jan,Jan-2,2025-1-2,17:17:00,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 17:54:00,47.80589,-122.438,40.0,214855.0,[Orca Network] quickly southbound (BT Gifford),1,2,2025,Jan,Jan-2,2025-1-2,17:54:00,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 18:14:00,47.78548,-122.43722,40.0,214856.0,"[Orca Network] spread out, southbound (Beriah SoOrio)",1,2,2025,Jan,Jan-2,2025-1-2,18:14:00,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 18:32:00,47.76402,-122.44169,40.0,214858.0,[Orca Network] southbound with long downtimes (Rachel Haight),1,2,2025,Jan,Jan-2,2025-1-2,18:32:00,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 18:50:00,47.75733,-122.43619,40.0,214861.0,"[Orca Network] milling (Ashley Alecci Goninan)
",1,2,2025,Jan,Jan-2,2025-1-2,18:50:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-02 19:11:00,47.76356,-122.42795,40.0,214862.0,"[Orca Network] Likely J/Kpods, some milling near channel marker (Ashley Alecci Goninan)
",1,2,2025,Jan,Jan-2,2025-1-2,19:11:00,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-02 19:35:00,47.73655,-122.43654,40.0,214863.0,"[Orca Network] Likely J/K, southbound, very spread out (Rachel Haight)",1,2,2025,Jan,Jan-2,2025-1-2,19:35:00,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 19:40:00,48.03906,-122.37942,15.0,214874.0,[PSWS]  Probable for K pod.  Video shows 12-15 orcas SE bound then rounded Sandy Point.  (Marilyn Armbruster) (ID Alisa Lemire Brooks) ,1,2,2025,Jan,Jan-2,2025-1-2,19:40:00,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,2
Southern Resident Orca,2025-01-02 19:44:00,47.72991,-122.44727,40.0,214864.0,"[Orca Network] Likely J/K, southbound (Kat Martin)",1,2,2025,Jan,Jan-2,2025-1-2,19:44:00,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 20:04:00,47.71297,-122.45178,40.0,214866.0,"[Orca Network] Likely J and K pods southbound, spread mid to east channel (Jami Cantrell, Sarah Crumb)",1,2,2025,Jan,Jan-2,2025-1-2,20:04:00,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 20:12:00,47.7535,-122.42912,40.0,214869.0,"[Orca Network] Trailing group of likely J and K pods, directional changes (Sarah Crumb)",1,2,2025,Jan,Jan-2,2025-1-2,20:12:00,1,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-02 20:51:00,47.97393,-122.33162,14.0,214875.0,[Orca Network] K pod southbound (Melissa Simmons),1,2,2025,Jan,Jan-2,2025-1-2,20:51:00,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 20:55:00,47.96538,-122.3367,14.0,214877.0,"[Orca Network] K pod southbound (Melissa Simmons, Rachel Haight)",1,2,2025,Jan,Jan-2,2025-1-2,20:55:00,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 21:10:00,47.951,-122.34169,14.0,214879.0,[Orca Network] K pod southbound (Rachel Haight),1,2,2025,Jan,Jan-2,2025-1-2,21:10:00,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Unspecified,2025-01-02 21:20:00,47.93778,-122.3422,14.0,214878.0,[Orca Network] K pod southbound (Rachel Haight),1,2,2025,Jan,Jan-2,2025-1-2,21:20:00,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 21:24:00,47.81091,-122.43867,26.0,214876.0,"[Orca Network] J pod northbound (Kelly Ross McConnaughey, Celeste Eid Rustom Winslow, Jami Cantrell)",1,2,2025,Jan,Jan-2,2025-1-2,21:24:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-02 21:40:00,47.90177,-122.36297,14.0,214881.0,[Orca Network] K pod southbound to Possession Triangle (Ernie Yip),1,2,2025,Jan,Jan-2,2025-1-2,21:40:00,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 21:55:00,47.89441,-122.38151,14.0,214884.0,[Orca Network] K pod southbound (Lauren McManus Harris),1,2,2025,Jan,Jan-2,2025-1-2,21:55:00,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 22:00:00,47.88808,-122.39138,14.0,214885.0,[Orca Network] K pod milling (Sarah Geist),1,2,2025,Jan,Jan-2,2025-1-2,22:00:00,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-02 22:20:00,47.83435,-122.45515,26.0,214887.0,"[Orca Network] J pod flipped, southbound (Jami Cantrell)",1,2,2025,Jan,Jan-2,2025-1-2,22:20:00,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 22:30:00,47.87981,-122.404,14.0,214888.0,[Orca Network] K pod aiming west (Rachel Haight),1,2,2025,Jan,Jan-2,2025-1-2,22:30:00,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-02 22:31:00,47.82401,-122.45035,26.0,214889.0,"[Orca Network] J pod milling east to west (Kat Martin, Jami Cantrell, Silvana Giuseppina Iosue)",1,2,2025,Jan,Jan-2,2025-1-2,22:31:00,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-02 22:45:00,47.84152,-122.46374,26.0,214891.0,"[Orca Network] J pod grouped up, steady northbound (Alisa Lemire Brooks)",1,2,2025,Jan,Jan-2,2025-1-2,22:45:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-02 23:08:00,47.86711,-122.42468,14.0,214894.0,[Orca Network] K pod southbound (April Janice Basham),1,2,2025,Jan,Jan-2,2025-1-2,23:08:00,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-02 23:08:00,47.85168,-122.45764,26.0,214895.0,[Orca Network] J pod northbound (April Janice Basham),1,2,2025,Jan,Jan-2,2025-1-2,23:08:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-02 23:36:00,47.86159,-122.46108,26.0,214898.0,[Orca Network] J pod slowly northbound (Jami Cantrell),1,2,2025,Jan,Jan-2,2025-1-2,23:36:00,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-02 23:58:00,47.86599,-122.44205,26.0,214900.0,"[Orca Network] J pod slowly trending northeast, some directional changes (Jami Cantrell)",1,2,2025,Jan,Jan-2,2025-1-2,23:58:00,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
Southern Resident Orca,2025-01-03 16:50:00,47.97204,-122.34046,14.0,214920.0,"[Orca Network] possibly Kpod, southbound (Melissa Simmons)",1,3,2025,Jan,Jan-3,2025-1-3,16:50:00,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-03 17:20:00,47.93939,-122.34767,14.0,214921.0,"[Orca Network] numbers approximate, southbound (Cindi Crowder Rausch)",1,3,2025,Jan,Jan-3,2025-1-3,17:20:00,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-03 17:40:00,47.90419,-122.37205,14.0,214922.0,"[Orca Network] Kpod, southbound (Rachel Haight) (ID Rachel Haight)",1,3,2025,Jan,Jan-3,2025-1-3,17:40:00,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-04 00:16:00,47.86182,-122.44199,14.0,214939.0,[Orca Network] SRKWs breaching (Stephanie Brenaman),1,4,2025,Jan,Jan-4,2025-1-4,00:16:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-04 16:20:00,47.92066,-122.36219,4.0,214942.0,"[Orca Network] Likely SRKWs southbound,  at least 4 including 1 male here (Ann Armstrong,  Alice Thuy Talbot)",1,4,2025,Jan,Jan-4,2025-1-4,16:20:00,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-04 16:46:00,47.89615,-122.37112,40.0,214943.0,"[Orca Network] SRKWs heading southwest (Kevin Phillips, Alice Thuy Talbot)",1,4,2025,Jan,Jan-4,2025-1-4,16:46:00,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,2
Southern Resident Orca,2025-01-04 17:20:00,47.87566,-122.39412,40.0,214950.0,"[Orca Network] SRKWs stalled, foraging with lots of surface activity and directional changes (Alice Thuy Talbot)",1,4,2025,Jan,Jan-4,2025-1-4,17:20:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-04 17:57:00,47.83696,-122.43635,40.0,214951.0,"[Orca Network] SRKWs here, possibly trending south (Sara Frey)",1,4,2025,Jan,Jan-4,2025-1-4,17:57:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-04 18:18:00,47.88579,-122.41953,40.0,214952.0,[Orca Network] SRKWs milling (Alice Thuy Talbot),1,4,2025,Jan,Jan-4,2025-1-4,18:18:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-04 18:47:00,47.85793,-122.44631,40.0,214953.0,"[Orca Network] SRKWs southbound (Lauren Ryan Booth, Kas Alexis)",1,4,2025,Jan,Jan-4,2025-1-4,18:47:00,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-04 19:05:00,47.84572,-122.45695,40.0,214954.0,"[Orca Network] SRKWs milling, southbound (Beriah SoOrio)",1,4,2025,Jan,Jan-4,2025-1-4,19:05:00,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-04 19:15:00,47.82751,-122.44974,40.0,214956.0,"[Orca Network] SRKWs spread out, some here (Silver Hubble)",1,4,2025,Jan,Jan-4,2025-1-4,19:15:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-04 19:42:00,47.82508,-122.44434,40.0,214957.0,"[Orca Network] SRKWs spread out, trending east, southeast (Sara Frey, Donna Green Van Renselaar, Silver Hubble)
",1,4,2025,Jan,Jan-4,2025-1-4,19:42:00,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
Orca,2025-01-04 19:50:00,47.81355,-122.45155,40.0,214958.0,[Orca Network] Group of SRKWs southbound (Sara Frey),1,4,2025,Jan,Jan-4,2025-1-4,19:50:00,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-04 20:00:00,47.81666,-122.45035,40.0,214959.0,"[Orca Network] SRKWs possible flip northbound (Donna Green Van Renselaar, Sara Frey)",1,4,2025,Jan,Jan-4,2025-1-4,20:00:00,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-04 20:06:00,47.87035,-122.46237,40.0,214961.0,"[Orca Network] SRKWs spread out north to south, slowly northbound, northern group here (Beriah SoOrio)",1,4,2025,Jan,Jan-4,2025-1-4,20:06:00,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-04 20:13:00,47.88866,-122.47027,40.0,214962.0,"[Orca Network] SRKW leaders here, others spread north to south (Beriah SoOrio)",1,4,2025,Jan,Jan-4,2025-1-4,20:13:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-04 20:30:00,47.89487,-122.46065,40.0,214963.0,"[Orca Network] SRKWs spread out, traveling northwest, some surface activity (Lauren Lo Blakeley, Donna Green Van Renselaar, Catherine Alvarado Soto)",1,4,2025,Jan,Jan-4,2025-1-4,20:30:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
Southern Resident Orca,2025-01-04 20:50:00,47.86402,-122.46718,40.0,214964.0,"[Orca Network] SRKWs spread out, some here, surface active (Sara Frey)",1,4,2025,Jan,Jan-4,2025-1-4,20:50:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-04 21:05:00,47.9025,-122.46112,40.0,214967.0,"[Orca Network] SRKWs traveling northwest (Jim Pasola, Donna Green Van Renselaar)",1,4,2025,Jan,Jan-4,2025-1-4,21:05:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1
Southern Resident Orca,2025-01-04 21:22:00,47.91884,-122.48584,40.0,214968.0,[Orca Network] SRKWs northbound (Catherine Alvarado Soto),1,4,2025,Jan,Jan-4,2025-1-4,21:22:00,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-04 21:40:00,47.95104,-122.55931,40.0,214969.0,[Orca Network] SRKW leaders northbound (Jim Pasola),1,4,2025,Jan,Jan-4,2025-1-4,21:40:00,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-04 21:58:00,47.92438,-122.49874,40.0,214971.0,[Orca Network] SRKWs northbound (Kevin Phillips),1,4,2025,Jan,Jan-4,2025-1-4,21:58:00,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-04 22:25:00,47.92,-122.49943,40.0,214972.0,[Orca Network] SRKWs southbound (Catherine Alvarado Soto),1,4,2025,Jan,Jan-4,2025-1-4,22:25:00,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-04 22:40:00,47.91586,-122.49359,40.0,214974.0,"[Orca Network] SRKWs southbound, surface active (Jim Pasola)",1,4,2025,Jan,Jan-4,2025-1-4,22:40:00,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-04 23:00:00,47.92576,-122.50836,40.0,214975.0,"[Orca Network] SRKWs southbound, one group here (Silver Hubble)",1,4,2025,Jan,Jan-4,2025-1-4,23:00:00,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-04 23:16:00,47.88755,-122.49222,40.0,214976.0,"[Orca Network] SRKWs southbound, surface active (Carly Sprague)",1,4,2025,Jan,Jan-4,2025-1-4,23:16:00,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-04 23:45:00,47.86446,-122.49094,40.0,214979.0,"[Orca Network] SRKWs quickly southbound, breaching (Sara Montour Lewis, Stephanie Raymond)",1,4,2025,Jan,Jan-4,2025-1-4,23:45:00,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-05 00:00:00,47.86375,-122.4379,40.0,214981.0,"[Orca Network] SRKWs southeastbound, surface active (Silver Hubble, Stephanie Raymond)",1,5,2025,Jan,Jan-5,2025-1-5,00:00:00,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-05 00:00:00,47.86228,-122.43532,40.0,214980.0,"[Orca Network] SRKWs southeastbound, surface active (Stephanie Raymond, Silver Hubble)",1,5,2025,Jan,Jan-5,2025-1-5,00:00:00,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
Southern Resident Orca,2025-01-05 16:10:00,47.81123,-122.41864,1.0,214989.0,"[Orca Network] Solo orca, likely SRKW, northbound (Casey Bizelli)",1,5,2025,Jan,Jan-5,2025-1-5,16:10:00,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-05 16:40:00,47.8133,-122.42001,40.0,214994.0,"[Orca Network] SRKWs spread out, no direction of travel (Ryan Bauer)",1,5,2025,Jan,Jan-5,2025-1-5,16:40:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-05 16:55:00,47.85617,-122.41315,40.0,214995.0,[Orca Network] SRKWs heading northwest (Amy Johnson),1,5,2025,Jan,Jan-5,2025-1-5,16:55:00,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,2
Southern Resident Orca,2025-01-05 17:11:00,47.84603,-122.42242,40.0,214996.0,[Orca Network] SRKWs northbound (Alice Thuy Talbot),1,5,2025,Jan,Jan-5,2025-1-5,17:11:00,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-05 17:27:00,47.86009,-122.44714,40.0,214997.0,[Orca Network] SRKWs northbound (John Carroll),1,5,2025,Jan,Jan-5,2025-1-5,17:27:00,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-05 17:56:00,47.85922,-122.42173,40.0,215000.0,"[Orca Network] SRKWs spread out, making directional changes (Kas Alexis)",1,5,2025,Jan,Jan-5,2025-1-5,17:56:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-05 18:22:00,47.90021,-122.47563,40.0,215002.0,[Orca Network] SRKWs trending north spread out (Sara Frey),1,5,2025,Jan,Jan-5,2025-1-5,18:22:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-05 19:25:00,47.90228,-122.47083,40.0,215005.0,[Orca Network] SRKWs very spread out. Milling or trending north (Sara Frey),1,5,2025,Jan,Jan-5,2025-1-5,19:25:00,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
Southern Resident Orca,2025-01-05 19:30:00,47.91413,-122.49047,40.0,215008.0,"[Orca Network] SRKWs northbound (Sara Frey)
",1,5,2025,Jan,Jan-5,2025-1-5,19:30:00,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
Southern Resident Orca,2025-01-05 19:43:00,47.88605,-122.48704,40.0,215009.0,"[Orca Network] Some SRKW here, milling, possibly northbound (Melissa Peterson, Beriah SoOrio)",1,5,2025,Jan,Jan-5,2025-1-5,19:43:00,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
